Affiliate ,Major,College,MoreStudies
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication,College of Liberal Arts & Sciences ,FALSE
student,Communication :: History,College of Liberal Arts & Sciences ,TRUE
student,Communication :: Political Science,College of Liberal Arts & Sciences ,TRUE
student,Communication :: Psychology,College of Liberal Arts & Sciences ,TRUE
student,Comparative & World Literature,College of Liberal Arts & Sciences ,TRUE
student,Communication :: Political Science,College of Liberal Arts & Sciences ,TRUE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
student,Computer Science,Grainger College of Engineering,FALSE
